2646,0 - 7 \times 6 \rightarrow \rightarrow
2647,\times x 4 \leftrightarrow 8 y \uparrow
2648,8 6 y 7 \uparrow 6 9
2649,x \leftarrow 7 \leftrightarrow 1 \leftarrow -
2650,5 1 2 z + x -
2651,0 \updownarrow 0 \downarrow 9 \div z
2652,\div \updownarrow \leftrightarrow \uparrow 8 9 \times
2653,z \times 4 7 9 \rightarrow 0
2654,9 2 \leftarrow 7 9 x y
2655,2 0 \div 6 7 0 6
2656,\uparrow 8 9 + \leftarrow 6 0
2657,\updownarrow 4 \times 6 5 - 7
2658,3 5 \times \rightarrow 2 \div 7
2659,\leftarrow 6 z 9 \times y .
2660,\rightarrow \times \updownarrow \updownarrow \leftarrow \leftrightarrow \rightarrow
2661,\leftarrow 0 + \uparrow 2 \uparrow 8
2662,3 6 \updownarrow \times 3 z y
2663,- 6 8 4 7 x \div
2664,\leftrightarrow \leftarrow . 0 1 - \times
2665,\div \leftarrow x \updownarrow \updownarrow y \leftarrow
2666,\updownarrow 9 y x \uparrow \updownarrow \leftarrow
2667,\downarrow + \div \updownarrow 3 \uparrow 4
2668,y . z y x + +
2669,6 4 5 x \div 9 y
2670,\leftrightarrow \uparrow 6 y \leftarrow 0 \uparrow
2671,\downarrow \leftrightarrow y - - 6 8
2672,- y \uparrow . \times \uparrow +
2673,z \leftrightarrow \div \updownarrow \leftarrow \rightarrow 5
2674,\times \leftrightarrow \times 6 0 3 \downarrow
2675,8 4 + \leftrightarrow y \leftarrow +
2676,. \leftarrow + x \uparrow 2 \uparrow
2677,6 \leftrightarrow \rightarrow 9 - \downarrow 2
2678,1 x 5 + + \leftrightarrow +
2679,\div 3 2 - - \div 7
2680,\leftrightarrow \leftrightarrow 9 \leftarrow 0 3 2
2681,\leftrightarrow 5 6 \leftrightarrow \leftrightarrow \times 4
2682,2 0 2 \leftarrow \uparrow 1 7
2683,y 6 3 5 \times 9 \uparrow
2684,+ y \times \uparrow 2 \uparrow \div
2685,\rightarrow \times 7 \downarrow 4 \updownarrow \times
2686,5 9 . \uparrow . 1 +
2687,\uparrow 0 \times 0 - 3 \div
2688,\rightarrow + 0 2 x 3 \leftrightarrow
2689,\downarrow 1 \div \uparrow 9 \div .
2690,\uparrow \uparrow - 8 \leftarrow . \updownarrow
2691,\updownarrow 4 0 9 \leftrightarrow 7 6
2692,\leftrightarrow + x \updownarrow 9 5 z
2693,\uparrow + \times \times 6 - -
2694,x 7 \leftarrow \leftrightarrow x \downarrow 6
2695,\rightarrow 0 \downarrow \uparrow 6 5 6
2696,\times \uparrow 8 \leftarrow 9 - z
2697,\leftrightarrow 9 \times 5 \times \times .
2698,\updownarrow \leftrightarrow 1 \leftrightarrow \uparrow 7 \rightarrow
2699,7 y 9 9 \uparrow 4 7
2700,9 1 9 8 . \uparrow \times
2701,+ 2 + 4 8 \updownarrow 3
2702,3 7 . \leftarrow y 5 \leftarrow
2703,z 0 8 3 2 \rightarrow 5
2704,+ \leftarrow 0 \uparrow - + \leftrightarrow
2705,7 \div 2 \downarrow \times 9 z
2706,\updownarrow 4 x 4 3 y \leftarrow
2707,7 0 8 7 - 6 2
2708,0 z 4 z 8 2 3
2709,+ \downarrow 4 9 + 0 5
2710,\div 8 0 z 7 0 \times
2711,\leftarrow x \leftarrow x 5 y -
2712,\rightarrow . 6 \times 6 1 1
2713,3 0 \updownarrow 8 + 0 0
2714,6 6 \times 4 4 \uparrow z
2715,- - 5 \leftrightarrow 3 4 z
2716,\leftarrow \leftrightarrow . 7 \times \leftrightarrow x
2717,3 x 4 - \downarrow - \downarrow
2718,6 8 4 x \leftrightarrow 7 .
2719,0 4 - 8 8 \updownarrow \updownarrow
2720,7 9 0 6 8 - \rightarrow
2721,7 z \uparrow 1 + \times \updownarrow
2722,\leftarrow . 6 \updownarrow 8 7 \downarrow
2723,1 0 6 z \updownarrow 4 +
2724,2 3 3 \uparrow + 2 0
2725,5 2 \times - \rightarrow 6 0
2726,+ \leftrightarrow 7 8 1 + y
2727,8 y \leftrightarrow \uparrow 2 x 5
2728,\leftrightarrow 5 y 2 \times 5 5
2729,. x 6 \rightarrow + x x
2730,- 2 7 \uparrow . 0 \leftrightarrow
2731,8 5 5 \leftrightarrow \rightarrow 5 \times
2732,5 5 1 \downarrow 3 + \updownarrow
2733,\times 9 9 1 9 9 1
2734,5 7 1 8 \times . y
2735,9 7 + 4 8 4 \uparrow
2736,1 3 0 2 5 4 y
2737,y \leftrightarrow 7 \leftarrow \uparrow 9 \rightarrow
2738,\downarrow . \downarrow . \uparrow 7 \leftarrow
2739,- 6 \updownarrow \downarrow 7 . 1
2740,z 0 8 \div \times 4 \leftrightarrow
2741,7 . \updownarrow \downarrow \leftrightarrow \times \leftarrow
2742,\uparrow 2 \div 3 \div + -
2743,\uparrow 1 \leftrightarrow 8 3 x \updownarrow
2744,4 \times 9 \rightarrow 9 1 2
2745,\times 2 x \leftarrow \leftrightarrow 5 -
2746,\leftrightarrow \leftarrow \leftrightarrow z 9 \leftarrow 4
2747,0 8 \div 7 9 \uparrow 9
2748,0 y z 2 6 9 -
2749,\leftrightarrow 0 + 5 0 6 \downarrow
2750,\times 3 y 1 2 . 3
2751,4 \rightarrow . 6 0 \updownarrow 1
2752,\updownarrow \updownarrow \leftrightarrow 0 8 y .
2753,\uparrow - 8 \rightarrow x 6 \downarrow
2754,8 \leftrightarrow 7 y \updownarrow \uparrow 5
2755,7 \leftrightarrow \times 7 0 \downarrow \uparrow
2756,z \updownarrow \div 8 - \rightarrow 6
2757,\leftarrow \downarrow x + 8 x 8
2758,y \rightarrow \leftrightarrow x 7 \times -
2759,\downarrow \uparrow \leftarrow + \downarrow \leftarrow y
2760,1 \rightarrow - 9 \downarrow x x
2761,1 2 3 \updownarrow 0 6 +
2762,x 2 x \updownarrow 2 \rightarrow y
2763,. 1 \uparrow - \uparrow 8 \leftrightarrow
2764,\downarrow 4 \rightarrow \times \times 4 5
2765,. 1 \div \div x \rightarrow \times
2766,\rightarrow 4 \updownarrow \leftarrow - y \uparrow
2767,\times \uparrow 6 - . \div x
2768,+ \times \updownarrow y 1 5 y
2769,\times \leftrightarrow \times - - \rightarrow +
2770,\updownarrow y \leftarrow 3 6 0 -
2771,x \downarrow \downarrow \updownarrow y 6 x
2772,x + 0 + \div 7 \leftrightarrow
2773,8 7 4 5 y \leftarrow \downarrow
2774,+ \uparrow x + \updownarrow 1 \leftrightarrow
2775,\updownarrow 8 . 6 \updownarrow y \times
2776,8 6 1 8 6 . 4
2777,x \uparrow \leftrightarrow \downarrow 0 \rightarrow y
2778,\downarrow - 1 8 \times 6 9
2779,. + x + y 1 \downarrow
2780,3 \times \rightarrow 1 \downarrow z 9
2781,\times \leftarrow 3 9 z z \times
2782,y \updownarrow . 7 8 \rightarrow \uparrow
2783,x x . \updownarrow 3 x \div
2784,\div \uparrow 6 4 x z 7
2785,\leftarrow \leftarrow \leftarrow \updownarrow 5 . 9
2786,. . \leftrightarrow 2 x \times 6
2787,\uparrow \downarrow 0 3 - \times 1
2788,4 \uparrow y y \div 1 +
2789,9 + - - 8 \leftarrow 4
2790,\rightarrow x - 4 \leftarrow y 0
2791,z x 5 5 \div x +
2792,\leftarrow x \downarrow 9 1 \leftarrow \div
2793,\updownarrow 2 z x 4 7 y
2794,7 \times 4 2 0 \downarrow x
2795,\leftarrow \leftrightarrow \downarrow . \rightarrow 2 +
2796,7 \updownarrow 3 \leftrightarrow + 4 \times
2797,2 \rightarrow \downarrow \leftrightarrow 5 + -
2798,y 3 y \rightarrow x + -
2799,2 3 \div 1 2 \updownarrow \leftarrow
2800,8 4 y 4 6 \rightarrow 8
2801,- 0 \uparrow 4 1 + 6
2802,z 5 \div + - \rightarrow 5
2803,\downarrow . 8 \times 8 8 8
2804,\leftrightarrow 0 1 \div \leftrightarrow \div \uparrow
2805,5 . 8 \uparrow \leftrightarrow \div 0
2806,2 \uparrow \rightarrow \div \leftrightarrow 5 z
2807,\rightarrow 8 8 \div 1 z 5
2808,x - y y 1 5 \updownarrow
2809,\updownarrow \downarrow + 9 7 \leftarrow 6
2810,2 3 7 4 z \rightarrow 0
2811,4 + \updownarrow \downarrow \downarrow \leftrightarrow 0
2812,+ z \downarrow \updownarrow x \rightarrow \updownarrow
2813,3 2 0 3 \div - 5
2814,0 . 9 9 \updownarrow 5 5
2815,1 4 2 6 0 \leftrightarrow 6
2816,3 2 0 2 \uparrow \leftarrow 0
2817,\rightarrow 5 8 8 \div 6 z
2818,\uparrow 4 6 5 x x z
2819,\updownarrow . \uparrow . 7 x \downarrow
2820,\updownarrow \uparrow . . \downarrow \downarrow y
2821,1 z - \rightarrow y - 2
2822,\uparrow \rightarrow y 2 \rightarrow \uparrow 4
2823,7 \times 8 2 2 + \leftrightarrow
2824,3 \div 7 0 \uparrow 2 3
2825,\leftrightarrow \uparrow + 7 9 \downarrow 6
2826,\uparrow 4 \leftarrow 1 0 0 y
2827,\leftrightarrow 8 0 \downarrow z \leftrightarrow \div
2828,\updownarrow 0 0 \leftrightarrow 2 6 6
2829,+ 0 \downarrow 1 + \rightarrow +
2830,\leftrightarrow z \leftarrow \leftrightarrow \updownarrow 9 \leftrightarrow
2831,4 z 2 \times 5 0 1
2832,y \rightarrow - \leftrightarrow . 7 0
2833,\rightarrow 7 \leftarrow 4 \rightarrow . +
2834,z x 5 \times . 1 \updownarrow
2835,\leftarrow 2 + 5 6 x -
2836,z 5 4 z 3 z 7
2837,y 8 5 z z . 5
2838,\leftrightarrow 8 \leftarrow \downarrow 4 \leftrightarrow 2
2839,\leftarrow \rightarrow \leftrightarrow + 9 3 \times
2840,6 0 z x 6 \leftarrow 9
2841,x y 4 2 6 z 3
2842,\leftarrow 2 \times 7 5 \rightarrow z
2843,x \updownarrow \downarrow 7 \div x 7
2844,0 \leftrightarrow 8 \updownarrow \uparrow 5 1
2845,\uparrow 1 0 \leftrightarrow 0 \downarrow \uparrow
2846,3 6 \times \leftrightarrow 8 \div .
2847,7 5 1 - 9 z 5
2848,5 4 \div 5 \leftrightarrow 6 6
2849,- . \div + \rightarrow 6 4
2850,. 6 1 \rightarrow 6 z \updownarrow
2851,\rightarrow . 5 + \downarrow y 8
2852,\div y 1 \updownarrow 0 - \downarrow
2853,8 \times 1 \updownarrow \leftrightarrow + +
2854,\times \div \times z \downarrow y 9
2855,9 0 \times 3 0 \downarrow \uparrow
2856,x x \leftarrow 4 7 \leftarrow \uparrow
2857,. \leftarrow 3 \uparrow \uparrow 5 4
2858,2 8 4 \downarrow 3 9 \rightarrow
2859,\leftrightarrow \rightarrow 2 \leftarrow + \times 5
2860,4 \uparrow z + \updownarrow \leftrightarrow \leftarrow
2861,. \leftrightarrow \uparrow 3 0 \updownarrow \updownarrow
2862,- . \downarrow 2 \div z \updownarrow
2863,+ x y \rightarrow + 9 \leftarrow
2864,\rightarrow \updownarrow y - 6 2 x
2865,\updownarrow 8 0 2 \leftarrow \rightarrow \leftarrow
2866,7 \leftarrow - 3 \times \rightarrow \leftrightarrow
2867,3 x \updownarrow 4 y x x
2868,4 y 3 8 \times 5 \times
2869,8 - y z 7 0 .
2870,8 7 - \uparrow 3 0 \uparrow
2871,- 1 9 2 \times y 3
2872,\updownarrow \times \leftarrow 3 - \downarrow .
2873,3 0 4 \downarrow . \rightarrow \div
2874,\leftarrow z 9 \leftarrow x - \div
2875,3 2 6 y \updownarrow 7 \uparrow
2876,\div 8 \leftarrow x 1 1 z
2877,4 . y x - \downarrow \uparrow
2878,\downarrow 4 \leftrightarrow + . x 7
2879,\updownarrow 5 2 \leftrightarrow x 9 x
2880,\uparrow + 0 + 1 1 -
2881,+ \leftrightarrow \downarrow 8 7 5 \times
2882,7 \leftrightarrow 7 \uparrow \updownarrow \times \times
2883,x + x \times + \updownarrow 3
2884,5 4 \updownarrow + - 9 \leftarrow
2885,. 8 y 1 6 2 5
2886,1 3 + \div 8 5 0
2887,+ 8 \downarrow \leftrightarrow \leftrightarrow \div \downarrow
2888,\times \times 5 2 . 3 3
2889,y . \downarrow \leftarrow \downarrow y 4
2890,\updownarrow \rightarrow \times 0 \leftarrow 4 8
2891,1 \downarrow \uparrow \times z x 6
2892,5 8 4 . 1 2 \uparrow
2893,\div 8 x x 5 4 5
2894,- \div \updownarrow 6 \downarrow 5 .
2895,0 \updownarrow \updownarrow 8 x x \div
2896,5 9 \downarrow 0 8 \updownarrow \times
2897,\leftarrow z + 8 5 \leftarrow z
2898,3 5 \times + . 7 6
2899,3 9 5 1 \downarrow 4 3
2900,\div z - \leftrightarrow 4 1 -
2901,\times 6 y 4 \updownarrow 7 \leftarrow
2902,4 8 x y 4 8 \downarrow
2903,\div x 2 7 y \leftrightarrow +
2904,z y z 7 6 2 8
2905,3 \downarrow 9 8 \uparrow \downarrow \leftrightarrow
2906,\leftarrow \div 5 \leftrightarrow \times \leftarrow \rightarrow
2907,8 5 \downarrow 5 \downarrow . +
2908,\updownarrow + y \times 7 6 \updownarrow
2909,y + 1 \rightarrow \updownarrow 4 5
2910,\downarrow \rightarrow 2 \leftrightarrow \leftarrow \leftarrow \downarrow
2911,+ \uparrow \updownarrow 8 \leftrightarrow 9 \leftarrow
2912,\rightarrow y 1 \leftarrow 1 0 +
2913,8 - \rightarrow 5 \updownarrow \leftrightarrow y
2914,1 \times + + 5 1 9
2915,\rightarrow 9 x \rightarrow 8 3 0
2916,0 y 2 . . 6 1
2917,\downarrow 8 \rightarrow 0 1 4 2
2918,y y x \uparrow \times - x
2919,- y \leftarrow \times \times 7 -
2920,\times y \uparrow \updownarrow 6 7 \updownarrow
2921,7 \leftrightarrow \leftrightarrow \leftarrow 6 \div 1
2922,5 1 y \leftarrow . 9 7
2923,\updownarrow y \updownarrow 7 + \leftarrow -
2924,y 9 + \downarrow \rightarrow \rightarrow \leftarrow
2925,\downarrow 9 y \uparrow \updownarrow 3 \uparrow
2926,\div \updownarrow \div x \leftrightarrow 8 \uparrow
2927,\updownarrow \div \div 5 8 z 8
2928,\leftrightarrow + 5 \rightarrow 8 \updownarrow \rightarrow
2929,7 x + \uparrow \rightarrow 0 .
2930,8 \updownarrow 5 0 4 \downarrow y
2931,4 \downarrow 0 \updownarrow 5 + z
2932,\updownarrow 1 \leftarrow 0 \leftarrow 9 3
2933,5 \updownarrow z . 4 + 5
2934,\leftarrow y y x z \leftrightarrow \downarrow
2935,z 2 2 \leftrightarrow - 7 6
2936,6 8 1 6 \updownarrow 6 .
2937,\uparrow \div x y 6 . 7
2938,0 y 4 3 + 0 z
2939,\leftrightarrow \leftarrow y 0 \div \rightarrow \updownarrow
2940,. + y \leftrightarrow \updownarrow + 2
2941,\div 6 x \leftrightarrow \rightarrow \uparrow 0
2942,2 2 \updownarrow \rightarrow 6 . 0
2943,0 \leftrightarrow 7 \rightarrow \leftrightarrow 1 6
2944,4 2 5 \updownarrow + . \rightarrow
2945,x + 8 9 9 \leftarrow 7
2946,7 4 \times \downarrow \leftarrow 5 .
2947,x \updownarrow \div 5 9 9 3
2948,\downarrow \div \downarrow 4 . 4 y
2949,- 4 6 3 0 1 2
2950,\times 6 9 \downarrow \uparrow \downarrow \leftrightarrow
2951,. x \leftrightarrow \updownarrow - 2 -
2952,2 . \leftarrow 0 2 \div 4
2953,+ \leftrightarrow x 6 . 9 \rightarrow
2954,\leftrightarrow 3 \updownarrow x 1 \rightarrow \downarrow
2955,x 3 \leftrightarrow \rightarrow 3 \updownarrow .
2956,\downarrow \leftrightarrow \leftrightarrow y 2 2 y
2957,8 x \leftrightarrow 5 9 \leftrightarrow \updownarrow
2958,9 8 z \downarrow y \leftrightarrow x
2959,\leftrightarrow 7 + 0 \uparrow 0 \leftrightarrow
2960,1 6 \div 3 8 . \leftarrow
2961,\times \uparrow 3 6 0 \updownarrow y
2962,. . \updownarrow \times \rightarrow 2 6
2963,\downarrow \updownarrow \rightarrow y 6 z 9
2964,- \uparrow 0 3 \downarrow z y
2965,+ \leftrightarrow 3 0 \leftarrow \downarrow 6
2966,\downarrow 9 \downarrow + 4 5 \uparrow
2967,\div z \div 2 9 \times \times
2968,- + - 0 \rightarrow 5 1
2969,\uparrow 4 1 9 8 2 9
2970,- \times 2 4 8 \div 3
2971,2 \downarrow 6 \times \rightarrow 7 \updownarrow
2972,\div 9 \leftrightarrow 3 6 \uparrow .
2973,9 \updownarrow . - 1 4 1
2974,1 y 8 6 - \leftarrow \uparrow
2975,\updownarrow - 4 \rightarrow \leftarrow 6 \leftrightarrow
2976,+ 2 1 \times \downarrow \leftarrow y
2977,x x 8 2 x 5 \div
2978,\leftrightarrow 5 \leftrightarrow \rightarrow . 4 \times
2979,\leftrightarrow x 5 + . 8 \rightarrow
2980,\updownarrow \updownarrow 8 z x \leftarrow \rightarrow
2981,\div 5 \rightarrow . \div 9 \downarrow
2982,\downarrow z y \leftrightarrow \times 7 9
2983,3 6 \rightarrow 8 9 3 .
2984,\rightarrow y 5 0 2 \downarrow \downarrow
2985,. x 2 \rightarrow \rightarrow 5 9
2986,+ \leftarrow - 4 x \rightarrow \div
2987,y x \updownarrow + \uparrow \times 7
2988,\times 8 9 \rightarrow \leftarrow \updownarrow 6
2989,x \downarrow 8 6 9 \downarrow \leftarrow
2990,y z x \rightarrow \uparrow . \leftrightarrow
2991,6 - 8 2 \uparrow 6 \uparrow
2992,2 x z 3 \uparrow 5 5
2993,+ z \div 9 7 \leftarrow \downarrow
2994,2 9 \times \updownarrow 1 \rightarrow \leftarrow
2995,- \rightarrow 3 z \leftrightarrow . \leftarrow
2996,1 . 6 4 9 z y
2997,z z y 6 \rightarrow - \times
2998,- \updownarrow . \leftarrow \div 4 +
2999,9 y z 5 + \rightarrow \uparrow
3000,\downarrow 9 4 + \rightarrow \uparrow 7
3001,2 7 9 8 \leftrightarrow - -
3002,\uparrow \updownarrow 6 \times 7 \updownarrow -
3003,y 2 \times \rightarrow . x z
3004,\downarrow 0 3 \downarrow 5 z x
3005,\downarrow 0 7 3 x \div 2
3006,8 \downarrow 9 z x 9 \div
3007,\times \times \updownarrow 5 5 y z
3008,+ \div 9 - 2 \uparrow .
3009,\times - 5 3 4 z 7
3010,2 \leftrightarrow - 7 x - 0
3011,\times - + y 3 y \leftrightarrow
3012,x \leftrightarrow z 9 3 \leftrightarrow 4
3013,7 6 6 - 5 \leftarrow \uparrow
3014,8 \div \div \rightarrow 8 . 1
3015,\downarrow 9 - \div x \rightarrow 0
3016,4 z \uparrow z . \updownarrow \leftrightarrow
3017,\updownarrow \updownarrow 6 1 \times 7 9
3018,y z - \downarrow \rightarrow 0 \div
3019,9 \div 0 \div z 5 8
3020,\div 3 + \uparrow 2 \times \leftarrow
3021,x 7 x 6 4 \leftrightarrow 5
3022,+ + \div \times - 1 .
3023,\leftarrow 6 7 \div 8 \times \downarrow
3024,+ 9 4 4 x \leftarrow 6 \uparrow
3025,4 y 5 \rightarrow 4 \div 9 y
3026,\div y \times 2 x \downarrow \rightarrow y
3027,x 7 z \leftarrow 2 9 \downarrow 7
3028,8 8 + \uparrow 1 \times y 9
3029,1 \leftarrow 8 z 2 0 \uparrow 9
3030,x 7 3 y \rightarrow 0 + .
3031,7 x 0 9 9 0 x 9
3032,0 5 1 \leftarrow 6 5 + 7
3033,\times \downarrow \uparrow . 6 y \times 0
3034,9 0 \updownarrow \leftrightarrow 1 3 9 9
3035,\times 0 \uparrow 5 z 7 8 \updownarrow
3036,7 1 z 4 3 0 y .
3037,\div 1 4 x 0 7 \leftrightarrow 4
3038,0 \div 7 \rightarrow 9 \leftrightarrow 0 \times
3039,0 \times \div \leftarrow 1 z 4 -
3040,\uparrow 7 \leftarrow \updownarrow \leftarrow 9 4 \div
3041,1 \downarrow + 5 \downarrow \leftrightarrow 1 \leftrightarrow
3042,\rightarrow \uparrow \leftarrow z 9 \times \rightarrow 3
3043,\times x \leftrightarrow \downarrow \div 1 5 8
3044,0 y \rightarrow \updownarrow \div z \downarrow 1
3045,z 6 \rightarrow 6 \leftarrow \uparrow - +
3046,0 5 + \times \div 5 \updownarrow .
3047,0 0 0 4 7 \times 6 \rightarrow
3048,\times 4 0 \updownarrow 1 + \leftrightarrow \times
3049,\times 4 9 \leftarrow \times \leftrightarrow 5 .
3050,5 - 6 4 z \leftrightarrow 2 0
3051,\rightarrow \rightarrow \leftrightarrow \leftarrow x y y 0
3052,5 4 4 \uparrow z 2 \uparrow \leftrightarrow
3053,1 4 5 9 \leftrightarrow \updownarrow . -
3054,6 0 + 9 \div y \downarrow 4
3055,4 3 9 \uparrow \updownarrow 8 1 8
3056,\div \uparrow \leftrightarrow 6 \leftrightarrow \uparrow \div 4
3057,+ 7 \times 7 0 1 0 1
3058,\leftrightarrow \downarrow 5 3 z 0 2 6
3059,z y z - - 3 2 y
3060,y \leftrightarrow . - 8 2 \leftrightarrow 3
3061,4 7 0 z 0 1 x +
3062,0 + \downarrow . 7 \div \times 7
3063,y \div 4 9 \uparrow \times 0 \leftrightarrow
3064,\uparrow \times \uparrow \updownarrow \leftarrow \leftrightarrow \leftarrow y
3065,+ + \leftrightarrow 1 \leftrightarrow \leftrightarrow 7 6
3066,\leftrightarrow \leftarrow 4 \times \leftrightarrow \leftarrow 0 3
3067,. - \leftarrow 2 \updownarrow \rightarrow 1 \uparrow
3068,\leftarrow \leftrightarrow 4 \times y x \div \div
3069,\uparrow \uparrow 2 . 4 \div z 3
3070,x - \rightarrow \updownarrow \rightarrow 5 1 3
3071,7 8 9 4 y \leftrightarrow x \uparrow
3072,\div 6 \div \div \leftarrow 1 5 \rightarrow
3073,\div 8 \div 7 6 + \times 0
3074,\leftarrow . 3 \downarrow + z z .
3075,\uparrow + 5 x 9 - \leftarrow 6
3076,8 \downarrow \updownarrow \div 0 7 5 5
3077,5 6 8 \uparrow \times \leftrightarrow 0 -
3078,\downarrow 1 z 1 8 4 9 \downarrow
3079,\leftarrow \leftrightarrow 3 \leftarrow \rightarrow 6 8 x
3080,0 \uparrow x z x \uparrow - 3
3081,0 \updownarrow 7 \times 4 \updownarrow . z
3082,3 3 \times \leftrightarrow 4 \times \downarrow 5
3083,\rightarrow \times 5 - \times 7 \updownarrow \uparrow
3084,- \leftrightarrow 1 9 5 \rightarrow 9 9
3085,5 0 3 0 x \div \leftrightarrow x
3086,5 \downarrow . 4 z + 2 3
3087,8 6 1 \rightarrow \rightarrow + \updownarrow 6
3088,8 9 \leftarrow 6 5 \leftrightarrow \leftarrow \leftarrow
3089,\times 2 y \times 9 - \div \times
3090,y 4 6 - z \leftrightarrow \rightarrow -
3091,1 0 \times z \updownarrow z 1 -
3092,\uparrow 0 9 3 x 0 1 \leftrightarrow
3093,4 8 \times \uparrow \uparrow \leftrightarrow x 3
3094,- \updownarrow 5 + \leftarrow z 3 \downarrow
3095,8 z - - y - \div 6
3096,\leftrightarrow \uparrow \div - 4 x x \leftrightarrow
3097,x x 5 7 2 - 2 6
3098,0 z y 0 . \updownarrow z +
3099,4 8 y 2 \leftarrow 4 4 z
3100,9 . \rightarrow 1 z \uparrow 9 .
3101,\updownarrow 6 8 \rightarrow \downarrow \updownarrow \uparrow .
3102,\updownarrow - z 6 \updownarrow 1 0 x
3103,5 4 5 \rightarrow z 4 z 7
3104,4 x . \uparrow 1 2 \times 9
3105,x 2 \uparrow y 2 y z \leftrightarrow
3106,. - 5 3 . y 0 \div
3107,+ z \times z - z y 8
3108,\rightarrow 3 7 z x \leftrightarrow 5 6
3109,4 4 7 7 5 z \div z
3110,z \downarrow y 3 5 6 \leftrightarrow \div
3111,\uparrow \div 4 \uparrow y 9 6 \leftarrow
3112,\downarrow z 1 8 8 \updownarrow \div 8
3113,- \rightarrow 7 \uparrow 4 \updownarrow y +
3114,z 3 1 \downarrow 5 \updownarrow \uparrow 2
3115,\rightarrow x 7 4 5 7 7 8
3116,7 3 2 6 4 \div + y
3117,y 8 1 z 9 \leftarrow 1 1
3118,4 x \rightarrow \div x 9 x 1
3119,3 6 + \div 7 1 . 5
3120,6 + \downarrow 8 \leftrightarrow \times 6 \rightarrow
3121,4 0 3 - \downarrow \downarrow 8 3
3122,\updownarrow \times 9 4 6 \updownarrow \leftarrow 7
3123,\leftrightarrow \leftarrow 3 8 - \downarrow - 9
3124,\leftrightarrow \leftrightarrow 5 \updownarrow 5 3 5 \updownarrow
3125,\updownarrow 4 1 - 8 2 1 z
3126,z . 5 \times z \uparrow \updownarrow .
3127,6 z 5 6 8 7 y .
3128,z 9 \uparrow 4 5 8 5 8
3129,4 \leftarrow x \times \updownarrow \updownarrow 1 2
3130,1 \updownarrow \uparrow x \downarrow \downarrow \downarrow \updownarrow
3131,\downarrow 6 + x \updownarrow \downarrow 2 \uparrow
3132,0 + 3 6 0 8 \updownarrow 6
3133,7 \updownarrow \leftarrow \times 6 \leftarrow \leftarrow \leftarrow
3134,0 3 \uparrow - \rightarrow 8 5 \leftarrow
3135,\div 8 \leftarrow 1 3 2 - \downarrow
3136,0 \rightarrow x y 2 3 \rightarrow \downarrow
3137,. 5 . 5 3 \uparrow z \downarrow
3138,\updownarrow 8 6 \updownarrow \downarrow 6 9 0
3139,3 7 y 1 2 3 2 1
3140,\rightarrow x - 5 6 x 1 +
3141,1 4 7 \leftrightarrow 3 7 5 \rightarrow
3142,\downarrow 7 6 0 \leftarrow 2 x \leftrightarrow
3143,5 y 6 \leftarrow 0 8 \downarrow 1
3144,0 \uparrow 6 \div 3 \leftarrow 8 6
3145,. 1 y \downarrow 6 - z z
3146,2 \rightarrow 4 \times \downarrow \leftarrow 7 \div
3147,\leftarrow 6 \rightarrow \updownarrow 0 \leftarrow 1 3
3148,z 4 \uparrow 4 . 9 1 \div
3149,\div 6 9 8 + x \div -
3150,7 0 . \uparrow + \rightarrow x 4
3151,\rightarrow y 4 - y \downarrow . \updownarrow
3152,\uparrow \downarrow - 8 7 \downarrow 2 9
3153,+ - . 8 8 + 0 8
3154,\rightarrow . 6 \div - - - 5
3155,\updownarrow 0 y 0 + 4 3 \leftrightarrow
3156,\uparrow \uparrow x - 1 9 \times 7
3157,z \leftrightarrow \rightarrow 5 8 6 z +
3158,y \rightarrow 6 6 \uparrow 7 \leftarrow 8
3159,6 \uparrow x 4 \updownarrow + x \times
3160,z \leftarrow 0 2 6 \updownarrow \leftrightarrow 8
3161,\leftarrow 9 9 7 \leftrightarrow 2 8 \leftarrow
3162,6 \leftrightarrow \times 1 + 5 1 \downarrow
3163,2 . 5 - \leftrightarrow x 7 4
3164,\downarrow 8 9 3 6 6 z \leftarrow
3165,z x 4 . 4 \rightarrow \leftrightarrow z
3166,5 0 \times 7 5 2 3 -
3167,. 6 z z 9 \leftarrow \leftrightarrow y
3168,0 7 4 . \div - 3 4
3169,\updownarrow 1 \downarrow 8 4 \rightarrow 9 .
3170,9 3 x y \leftarrow - . 8
3171,3 \times 6 x 2 \leftrightarrow x 1
3172,\rightarrow \leftrightarrow - 2 \leftarrow 8 \div \times
3173,3 - \times \updownarrow \updownarrow - 5 1
3174,6 \downarrow y \leftrightarrow \leftrightarrow + 2 9
3175,1 5 \leftrightarrow \leftrightarrow \rightarrow z \rightarrow 4
3176,\updownarrow \rightarrow \leftarrow \leftrightarrow \downarrow 1 5 7
3177,\uparrow - z \updownarrow . 7 \rightarrow \uparrow
3178,7 \uparrow 3 . \uparrow x \uparrow y
3179,6 4 2 \downarrow 6 - 7 4
3180,. 7 7 1 \leftrightarrow x 5 9
3181,1 2 5 9 8 5 6 z
3182,8 9 z y \uparrow 4 1 7
3183,5 + 4 x 2 - + \updownarrow
3184,7 z - \leftrightarrow 9 \times 1 \div
3185,\updownarrow 7 \leftarrow 8 2 \times - 5
3186,7 4 9 \div 3 0 + \downarrow
3187,+ \updownarrow 4 \uparrow \div \uparrow 0 -
